用户id,是否付费,注册至今距离天数,最后一周登陆天数,最后一周登陆次数,最后一周0-8点登陆次数,最后一周8-18点登陆次数,最后一周18-24点登陆次数
79538,0,1,2,6,0,3,3
79539,0,0,1,1,0,0,1
79540,1,2,3,26,6,9,11
79541,0,0,1,2,0,0,2
79542,0,2,3,12,3,4,5
79543,0,0,1,1,0,0,1
79544,0,0,1,3,0,0,3
79545,1,2,3,20,4,8,8
79546,0,0,1,2,0,0,2
79547,0,0,1,2,0,0,2
79548,0,1,2,7,1,3,3
79549,1,2,3,9,0,4,5
79550,0,2,2,4,0,0,4
79551,0,2,3,14,7,1,6
79552,0,0,1,2,0,0,2
79553,1,2,3,19,4,7,8
79554,0,1,2,2,0,1,1
79555,0,1,2,4,0,1,3
79556,1,0,1,2,0,0,2
79557,0,2,3,6,2,2,2
79558,0,0,1,2,0,0,2
79559,0,0,1,1,0,0,1
79560,1,1,2,9,4,1,4
79561,0,0,1,1,0,0,1
79562,1,2,3,29,6,12,11
79563,0,0,1,1,0,0,1
79564,0,0,1,3,0,0,3
79565,0,0,1,1,0,0,1
79566,0,0,1,3,0,0,3
79567,0,1,2,6,0,2,4
79568,0,0,1,2,0,0,2
79569,1,2,3,30,3,15,12
79570,0,1,2,6,1,2,3
79571,0,0,1,2,0,0,2
79572,0,0,1,1,0,0,1
79573,0,0,1,2,0,0,2
79574,0,0,1,3,0,0,3
79575,0,2,3,14,5,6,3
79576,0,1,2,6,2,0,4
79577,0,0,1,1,0,0,1
79578,0,1,2,4,0,1,3
79579,0,0,1,1,0,0,1
79580,0,0,1,1,0,0,1
79581,0,0,1,2,0,0,2
79582,0,0,1,2,0,0,2
79583,0,0,1,2,0,0,2
79584,0,2,3,13,0,8,5
79585,0,0,1,1,0,0,1
79586,0,0,1,1,0,0,1
79587,0,0,1,2,0,0,2
79588,1,2,3,6,1,1,4
79589,0,0,1,3,0,0,3
79590,0,0,1,1,0,0,1
79591,0,0,1,1,0,0,1
79592,0,0,1,1,0,0,1
79593,0,0,1,1,0,0,1
79594,0,2,3,8,1,4,3
79595,1,1,2,7,1,1,5
79596,1,2,3,6,3,0,3
79597,0,0,1,1,0,0,1
79598,0,2,3,8,1,5,2
79599,0,1,2,6,1,2,3
79600,0,2,3,8,1,2,5
79601,0,0,1,2,0,0,2
79602,0,2,3,9,0,5,4
79603,0,0,1,1,0,0,1
79604,0,1,2,3,0,0,3
79605,0,2,3,5,1,3,1
79606,0,0,1,2,0,0,2
79607,0,1,2,4,0,2,2
79608,0,0,1,2,0,0,2
79609,0,2,2,4,0,3,1
79610,0,2,2,7,2,0,5
79611,0,0,1,2,0,0,2
79612,0,0,1,1,0,0,1
79613,1,2,3,24,2,11,11
79614,0,1,2,5,1,1,3
79615,0,0,1,1,0,0,1
79616,0,0,1,1,0,0,1
79617,0,0,1,1,0,0,1
79618,0,2,3,3,1,0,2
79619,0,0,1,1,0,0,1
79620,0,1,2,4,1,0,3
79621,0,2,2,11,0,5,6
79622,0,0,1,1,0,0,1
79623,1,2,3,18,3,8,7
79624,0,0,1,1,0,0,1
79625,0,0,1,1,0,0,1
79626,1,2,3,20,5,7,8
79627,0,2,3,10,3,2,5
79628,0,1,2,7,0,2,5
79629,0,0,1,2,0,0,2
79630,0,0,1,2,0,0,2
79631,0,1,2,5,1,2,2
79632,0,0,1,1,0,0,1
79633,1,2,3,20,6,5,9
79634,0,0,1,2,0,0,2
79635,0,1,2,3,1,0,2
79636,0,2,2,3,2,0,1
79637,0,0,1,1,0,0,1
79638,0,1,2,3,0,1,2
79639,0,1,2,3,0,1,2
79640,0,1,2,11,0,5,6
79641,0,1,2,5,0,0,5
79642,0,2,3,6,0,1,5
79643,0,0,1,1,0,0,1
79644,0,1,2,4,0,0,4
79645,0,0,1,1,0,0,1
79646,0,0,1,1,0,0,1
79647,0,1,2,2,1,0,1
79648,0,0,1,2,0,0,2
79649,0,2,3,5,0,1,4
79650,0,0,1,1,0,0,1
79651,0,2,2,2,0,0,2
79652,0,0,1,1,0,0,1
79653,0,0,1,1,0,0,1
79654,0,0,1,1,0,0,1
79655,0,1,2,4,0,1,3
79656,1,2,3,5,1,0,4
79657,0,1,2,2,0,1,1
79658,0,2,3,10,1,7,2
79659,0,2,3,6,0,2,4
79660,0,1,2,2,0,1,1
79661,0,0,1,2,0,0,2
79662,0,0,1,4,0,0,4
79663,0,2,2,2,0,1,1
79664,0,0,1,2,0,0,2
79665,1,2,3,12,1,8,3
79666,0,1,2,3,2,0,1
79667,0,0,1,1,0,0,1
79668,0,0,1,3,0,0,3
79669,0,0,1,1,0,0,1
79670,0,2,3,8,0,4,4
79671,0,0,1,1,0,0,1
79672,0,0,1,1,0,0,1
79673,0,1,2,4,0,2,2
79674,0,0,1,1,0,0,1
79675,0,1,2,6,2,1,3
79676,0,1,2,4,1,0,3
79677,0,1,2,5,0,1,4
79678,1,1,2,10,0,6,4
79679,0,1,2,5,1,1,3
79680,0,0,1,1,0,0,1
79681,0,0,1,2,0,0,2
79682,1,1,2,11,0,7,4
79683,1,0,1,3,0,0,3
79684,0,1,2,6,1,2,3
79685,0,0,1,2,0,0,2
79686,0,0,1,1,0,0,1
79687,0,2,3,4,0,2,2
79688,0,0,1,1,0,0,1
79689,0,0,1,3,0,0,3
79690,0,0,1,1,0,0,1
79691,1,2,3,25,6,9,10
79692,1,1,2,6,1,2,3
79693,0,2,3,6,2,0,4
79694,1,2,3,7,2,2,3
79695,0,0,1,1,0,0,1
79696,1,2,3,12,2,5,5
79697,0,2,2,3,1,1,1
79698,0,0,1,1,0,0,1
79699,0,0,1,2,0,0,2
79700,0,2,2,2,0,0,2
79701,0,0,1,1,0,0,1
79702,0,2,3,6,0,3,3
79703,0,0,1,2,0,0,2
79704,0,0,1,1,0,0,1
79705,0,2,2,2,0,0,2
79706,0,1,2,5,0,2,3
79707,0,0,1,1,0,0,1
79708,0,0,1,1,0,0,1
79709,0,1,2,4,1,1,2
79710,1,2,3,9,3,4,2
79711,0,0,1,1,0,0,1
79712,0,2,3,7,1,5,1
79713,0,1,2,2,1,0,1
79714,0,1,2,4,1,1,2
79715,0,0,1,3,0,0,3
79716,0,0,1,1,0,0,1
79717,0,0,1,1,0,0,1
79718,0,1,2,3,0,1,2
79719,0,0,1,1,0,0,1
79720,0,2,3,9,1,2,6
79721,1,1,2,4,1,0,3
79722,0,0,1,2,0,0,2
79723,0,0,1,2,0,0,2
79724,0,0,1,1,0,0,1
79725,0,1,2,7,0,1,6
79726,1,2,3,20,3,11,6
79727,1,2,3,14,1,7,6
79728,0,0,1,1,0,0,1
79729,0,1,2,5,0,2,3
79730,0,1,2,7,2,2,3
79731,1,1,2,5,1,1,3
79732,0,0,1,1,0,0,1
79733,0,2,3,33,7,13,13
79734,0,1,2,7,2,0,5
79735,0,0,1,1,0,0,1
79736,0,2,3,6,0,1,5
79737,0,2,3,25,2,11,12
79738,0,0,1,1,0,0,1
79739,0,1,2,3,0,1,2
79740,0,0,1,2,0,0,2
79741,0,1,2,2,0,0,2
79742,0,1,2,5,2,1,2
79743,0,0,1,2,0,0,2
79744,0,0,1,2,0,0,2
79745,0,2,3,18,3,10,5
79746,0,0,1,2,0,0,2
79747,0,0,1,2,0,0,2
79748,1,2,3,15,5,0,10
79749,0,0,1,1,0,0,1
79750,0,0,1,1,0,0,1
79751,0,0,1,1,0,0,1
79752,0,0,1,1,0,0,1
79753,0,0,1,1,0,0,1
79754,0,2,2,3,0,1,2
79755,0,0,1,2,0,0,2
79756,0,0,1,1,0,0,1
79757,0,2,3,6,1,4,1
79758,1,2,3,19,3,5,11
79759,0,0,1,2,0,0,2
79760,0,0,1,1,0,0,1
79761,0,0,1,2,0,0,2
79762,0,0,1,1,0,0,1
79763,0,0,1,2,0,0,2
79764,0,0,1,3,0,0,3
79765,0,2,3,18,6,8,4
79766,0,0,1,1,0,0,1
79767,0,0,1,2,0,0,2
79768,0,1,2,2,1,0,1
79769,0,1,2,3,1,0,2
79770,0,0,1,2,0,0,2
79771,1,0,1,2,0,0,2
79772,0,0,1,2,0,0,2
79773,1,2,3,12,1,5,6
79774,0,0,1,1,0,0,1
79775,0,0,1,2,0,0,2
79776,0,0,1,2,0,0,2
79777,0,0,1,1,0,0,1
79778,0,0,1,1,0,0,1
79779,1,2,3,15,2,6,7
79780,0,0,1,2,0,0,2
79781,0,0,1,1,0,0,1
79782,0,0,1,1,0,0,1
79783,0,0,1,1,0,0,1
79784,0,0,1,1,0,0,1
79785,0,2,3,18,4,7,7
79786,0,0,1,1,0,0,1
79787,0,0,1,1,0,0,1
79788,0,1,2,3,0,1,2
79789,0,0,1,1,0,0,1
79790,0,0,1,1,0,0,1
79791,0,0,1,1,0,0,1
79792,0,0,1,2,0,0,2
79793,0,2,3,6,0,3,3
79794,0,0,1,1,0,0,1
79795,0,0,1,1,0,0,1
79796,0,0,1,1,0,0,1
79797,0,0,1,1,0,0,1
79798,0,0,1,2,0,0,2
79799,0,0,1,1,0,0,1
79800,1,1,2,8,0,3,5
79801,0,0,1,2,0,0,2
79802,1,2,3,18,4,7,7
79803,0,0,1,1,0,0,1
79804,0,0,1,1,0,0,1
79805,0,0,1,1,0,0,1
79806,0,0,1,1,0,0,1
79807,0,0,1,1,0,0,1
79808,0,0,1,1,0,0,1
79809,0,0,1,1,0,0,1
79810,0,0,1,2,0,0,2
79811,1,1,2,10,2,3,5
79812,0,0,1,3,0,0,3
79813,0,0,1,1,0,0,1
79814,1,2,3,18,1,8,9
79815,0,0,1,2,0,0,2
79816,0,0,1,1,0,0,1
79817,0,0,1,1,0,0,1
79818,0,0,1,1,0,0,1
79819,1,2,3,13,0,5,8
79820,0,2,3,12,2,7,3
79821,0,1,2,5,1,0,4
79822,0,0,1,1,0,0,1
79823,0,1,2,2,1,0,1
79824,0,0,1,1,0,0,1
79825,0,0,1,1,0,0,1
79826,0,2,2,6,0,1,5
79827,0,0,1,1,0,0,1
79828,0,0,1,1,0,0,1
79829,0,2,3,4,0,2,2
79830,0,2,3,8,1,4,3
79831,0,0,1,1,0,0,1
79832,1,1,2,7,2,0,5
79833,0,0,1,2,0,0,2
79834,1,0,1,1,0,0,1
79835,0,0,1,2,0,0,2
79836,0,1,2,10,2,3,5
79837,0,1,2,2,1,0,1
79838,0,0,1,2,0,0,2
79839,1,2,3,22,3,10,9
79840,0,0,1,1,0,0,1
79841,0,0,1,1,0,0,1
79842,0,0,1,2,0,0,2
79843,0,0,1,2,0,0,2
79844,0,0,1,2,0,0,2
79845,1,2,3,24,1,14,9
79846,0,0,1,2,0,0,2
79847,0,0,1,2,0,0,2
79848,0,2,3,7,0,5,2
79849,0,0,1,1,0,0,1
79850,0,0,1,1,0,0,1
79851,1,0,1,2,0,0,2
79852,0,0,1,2,0,0,2
79853,1,2,3,31,4,17,10
79854,0,0,1,3,0,0,3
79855,0,1,2,3,0,1,2
79856,0,0,1,1,0,0,1
79857,1,2,3,6,0,3,3
79858,0,1,2,4,0,1,3
79859,0,0,1,1,0,0,1
79860,0,0,1,1,0,0,1
79861,0,0,1,1,0,0,1
79862,0,0,1,1,0,0,1
79863,0,0,1,1,0,0,1
79864,0,0,1,1,0,0,1
79865,1,2,3,23,6,8,9
79866,0,0,1,1,0,0,1
79867,0,0,1,1,0,0,1
79868,0,0,1,2,0,0,2
79869,0,2,3,7,0,1,6
79870,0,0,1,1,0,0,1
79871,0,0,1,1,0,0,1
79872,0,0,1,1,0,0,1
79873,0,0,1,2,0,0,2
79874,0,0,1,1,0,0,1
79875,0,0,1,1,0,0,1
79876,0,0,1,2,0,0,2
79877,0,1,2,4,2,0,2
79878,0,0,1,2,0,0,2
79879,0,0,1,1,0,0,1
79880,1,2,3,14,4,3,7
79881,0,0,1,2,0,0,2
79882,0,0,1,3,0,0,3
79883,0,0,1,1,0,0,1
79884,0,0,1,1,0,0,1
79885,0,0,1,2,0,0,2
79886,0,0,1,1,0,0,1
79887,0,2,3,24,7,11,6
79888,0,2,3,5,0,1,4
79889,1,2,2,6,0,2,4
79890,0,0,1,1,0,0,1
79891,0,0,1,2,0,0,2
79892,0,0,1,2,0,0,2
79893,0,0,1,1,0,0,1
79894,0,0,1,1,0,0,1
79895,0,1,2,3,0,1,2
79896,1,2,3,13,3,5,5
79897,0,1,2,3,1,0,2
79898,0,0,1,1,0,0,1
79899,0,0,1,2,0,0,2
79900,0,0,1,1,0,0,1
79901,1,2,3,12,3,6,3
79902,0,0,1,1,0,0,1
79903,1,1,2,9,2,2,5
79904,0,0,1,1,0,0,1
79905,0,0,1,1,0,0,1
79906,0,0,1,1,0,0,1
79907,0,2,3,10,1,6,3
79908,0,0,1,1,0,0,1
79909,0,0,1,1,0,0,1
79910,0,0,1,2,0,0,2
79911,1,1,2,10,2,3,5
79912,0,2,3,3,1,1,1
79913,0,1,2,4,1,0,3
79914,0,0,1,1,0,0,1
79915,0,0,1,1,0,0,1
79916,0,0,1,2,0,0,2
79917,0,0,1,1,0,0,1
79918,0,0,1,4,0,0,4
79919,0,2,3,10,3,2,5
79920,0,1,2,2,0,1,1
79921,0,2,3,3,2,0,1
79922,1,2,3,13,3,6,4
79923,0,2,3,21,3,8,10
79924,0,0,1,2,0,0,2
79925,0,0,1,1,0,0,1
79926,0,1,2,2,0,0,2
79927,1,2,3,10,5,2,3
79928,0,0,1,1,0,0,1
79929,0,1,2,5,2,0,3
79930,0,2,3,4,0,1,3
79931,0,0,1,1,0,0,1
79932,0,0,1,3,0,0,3
79933,0,0,1,1,0,0,1
79934,1,2,3,6,0,3,3
79935,0,0,1,1,0,0,1
79936,0,2,3,10,2,4,4
79937,0,0,1,1,0,0,1
79938,0,2,2,3,0,1,2
79939,0,0,1,1,0,0,1
79940,0,1,2,4,0,1,3
79941,0,0,1,1,0,0,1
79942,0,0,1,1,0,0,1
79943,0,1,2,2,0,1,1
79944,0,0,1,1,0,0,1
79945,0,0,1,1,0,0,1
79946,0,2,3,7,1,1,5
79947,0,2,3,10,0,4,6
79948,0,0,1,1,0,0,1
79949,0,0,1,3,0,0,3
79950,0,0,1,2,0,0,2
79951,0,1,2,3,0,1,2
79952,0,0,1,1,0,0,1
79953,0,2,3,12,3,6,3
79954,0,0,1,1,0,0,1
79955,0,0,1,1,0,0,1
79956,0,1,2,3,0,0,3
79957,0,0,1,2,0,0,2
79958,0,0,1,1,0,0,1
79959,0,0,1,1,0,0,1
79960,0,0,1,1,0,0,1
79961,0,0,1,1,0,0,1
79962,0,0,1,1,0,0,1
79963,0,0,1,1,0,0,1
79964,1,1,2,5,2,2,1
79965,0,0,1,2,0,0,2
79966,0,0,1,1,0,0,1
79967,0,0,1,1,0,0,1
79968,0,0,1,2,0,0,2
79969,0,0,1,2,0,0,2
79970,0,0,1,2,0,0,2
79971,0,0,1,2,0,0,2
79972,0,2,3,6,0,2,4
79973,0,0,1,3,0,0,3
79974,0,0,1,1,0,0,1
79975,0,0,1,1,0,0,1
79976,0,0,1,1,0,0,1
79977,0,0,1,1,0,0,1
79978,0,0,1,1,0,0,1
79979,1,2,3,10,1,3,6
79980,0,0,1,1,0,0,1
79981,1,2,3,8,1,3,4
79982,0,0,1,1,0,0,1
79983,0,0,1,1,0,0,1
79984,0,2,2,4,0,1,3
79985,0,0,1,2,0,0,2
79986,0,1,2,3,0,1,2
79987,0,0,1,2,0,0,2
79988,0,0,1,1,0,0,1
79989,0,0,1,1,0,0,1
79990,0,0,1,1,0,0,1
79991,0,0,1,2,0,0,2
79992,0,2,2,2,0,1,1
79993,0,1,2,4,1,0,3
79994,0,2,2,2,0,0,2
79995,0,0,1,1,0,0,1
79996,0,0,1,1,0,0,1
79997,1,1,2,8,2,2,4
79998,0,0,1,1,0,0,1
79999,1,2,3,19,2,10,7
80000,0,0,1,1,0,0,1
80001,0,0,1,1,0,0,1
80002,0,0,1,1,0,0,1
80003,0,0,1,1,0,0,1
80004,0,0,1,2,0,0,2
80005,0,0,1,2,0,0,2
80006,0,0,1,2,0,0,2
80007,0,0,1,3,0,0,3
80008,0,0,1,1,0,0,1
80009,0,0,1,1,0,0,1
80010,1,2,3,23,5,7,11
80011,0,0,1,1,0,0,1
80012,0,1,2,9,1,3,5
80013,0,0,1,2,0,0,2
80014,0,0,1,2,0,0,2
80015,0,0,1,1,0,0,1
80016,0,0,1,2,0,0,2
80017,0,0,1,1,0,0,1
80018,0,0,1,2,0,0,2
80019,0,0,1,1,0,0,1
80020,0,1,2,4,2,1,1
80021,0,0,1,1,0,0,1
80022,0,0,1,2,0,0,2
80023,0,0,1,1,0,0,1
80024,0,0,1,1,0,0,1
80025,0,0,1,1,0,0,1
80026,0,0,1,1,0,0,1
80027,0,2,3,20,1,10,9
80028,0,0,1,2,0,0,2
80029,0,0,1,1,0,0,1
80030,1,2,3,15,3,7,5
80031,0,0,1,1,0,0,1
80032,0,0,1,2,0,0,2
80033,0,0,1,1,0,0,1
80034,0,1,2,2,1,0,1
80035,0,0,1,1,0,0,1
80036,0,0,1,1,0,0,1
80037,0,2,2,3,0,1,2
80038,0,0,1,1,0,0,1
80039,0,0,1,2,0,0,2
80040,0,0,1,1,0,0,1
80041,0,2,3,25,3,14,8
80042,0,0,1,1,0,0,1
80043,0,0,1,1,0,0,1
80044,0,0,1,1,0,0,1
80045,0,0,1,1,0,0,1
80046,0,2,3,13,4,2,7
80047,0,0,1,1,0,0,1
80048,0,0,1,1,0,0,1
80049,0,0,1,1,0,0,1
80050,0,0,1,1,0,0,1
80051,0,0,1,3,0,0,3
80052,1,2,2,5,2,0,3
80053,0,0,1,1,0,0,1
80054,0,1,2,5,3,0,2
80055,0,0,1,2,0,0,2
80056,0,0,1,1,0,0,1
80057,0,1,2,4,0,1,3
80058,0,1,2,4,0,1,3
80059,0,0,1,1,0,0,1
80060,0,2,3,9,1,3,5
80061,0,0,1,1,0,0,1
80062,0,0,1,2,0,0,2
80063,0,0,1,1,0,0,1
80064,0,1,2,2,0,0,2
80065,0,2,3,10,2,5,3
80066,0,0,1,1,0,0,1
80067,0,0,1,1,0,0,1
80068,0,0,1,1,0,0,1
80069,0,0,1,1,0,0,1
80070,0,0,1,1,0,0,1
80071,0,0,1,1,0,0,1
80072,0,0,1,1,0,0,1
80073,0,0,1,1,0,0,1
80074,0,0,1,1,0,0,1
80075,1,1,2,6,0,1,5
80076,1,2,3,6,0,2,4
80077,0,0,1,2,0,0,2
80078,0,0,1,1,0,0,1
80079,0,0,1,2,0,0,2
80080,0,0,1,1,0,0,1
80081,0,0,1,1,0,0,1
80082,0,0,1,1,0,0,1
80083,0,1,2,3,1,0,2
80084,0,0,1,1,0,0,1
80085,0,2,3,10,1,5,4
80086,1,1,2,6,2,0,4
80087,1,2,3,8,2,3,3
80088,0,0,1,2,0,0,2
80089,0,2,3,14,2,6,6
80090,0,0,1,2,0,0,2
80091,0,0,1,1,0,0,1
80092,0,0,1,1,0,0,1
80093,0,0,1,3,0,0,3
80094,0,0,1,1,0,0,1
80095,0,2,3,19,3,11,5
80096,0,0,1,1,0,0,1
80097,0,0,1,1,0,0,1
80098,0,0,1,1,0,0,1
80099,0,0,1,2,0,0,2
80100,0,0,1,1,0,0,1
80101,0,1,2,2,0,1,1
80102,0,0,1,1,0,0,1
80103,0,1,2,2,0,1,1
80104,0,2,2,3,0,1,2
80105,1,2,3,12,3,2,7
80106,0,0,1,1,0,0,1
80107,1,2,3,9,1,5,3
80108,0,0,1,3,0,0,3
80109,0,2,3,4,0,3,1
80110,0,1,2,3,0,1,2
80111,0,0,1,2,0,0,2
80112,0,2,3,7,3,1,3
80113,0,1,2,2,0,1,1
80114,0,0,1,2,0,0,2
80115,0,0,1,2,0,0,2
80116,1,2,3,7,0,3,4
80117,0,0,1,2,0,0,2
80118,0,0,1,1,0,0,1
80119,0,0,1,2,0,0,2
80120,0,2,3,6,0,4,2
80121,0,0,1,2,0,0,2
80122,0,0,1,1,0,0,1
80123,0,0,1,1,0,0,1
80124,1,2,3,6,4,1,1
80125,0,0,1,1,0,0,1
80126,0,0,1,1,0,0,1
80127,0,0,1,1,0,0,1
80128,1,1,2,12,1,6,5
80129,0,0,1,1,0,0,1
80130,0,0,1,1,0,0,1
80131,0,0,1,1,0,0,1
80132,0,2,3,11,3,3,5
80133,0,0,1,1,0,0,1
80134,0,0,1,1,0,0,1
80135,0,1,2,4,0,1,3
80136,0,0,1,2,0,0,2
80137,0,2,2,3,0,1,2
80138,0,0,1,1,0,0,1
80139,0,0,1,1,0,0,1
80140,0,0,1,2,0,0,2
80141,0,1,2,4,0,2,2
80142,0,0,1,2,0,0,2
80143,0,2,3,10,1,2,7
80144,0,0,1,1,0,0,1
80145,0,0,1,1,0,0,1
80146,0,0,1,4,0,0,4
80147,0,0,1,1,0,0,1
80148,0,0,1,1,0,0,1
80149,0,1,2,5,0,2,3
80150,0,2,2,3,0,2,1
80151,0,1,2,2,1,0,1
80152,0,0,1,2,0,0,2
80153,1,2,3,19,4,9,6
80154,0,0,1,2,0,0,2
80155,0,1,2,10,1,2,7
80156,0,0,1,4,0,0,4
80157,0,0,1,1,0,0,1
80158,0,2,3,9,0,6,3
80159,0,0,1,1,0,0,1
80160,0,0,1,2,0,0,2
80161,0,0,1,2,0,0,2
80162,0,0,1,2,0,0,2
80163,0,0,1,1,0,0,1
80164,0,0,1,2,0,0,2
80165,0,0,1,2,0,0,2
80166,0,0,1,1,0,0,1
80167,0,0,1,1,0,0,1
80168,0,1,2,5,0,2,3
80169,0,0,1,1,0,0,1
80170,0,0,1,1,0,0,1
80171,0,0,1,1,0,0,1
80172,0,2,3,12,2,7,3
80173,0,0,1,1,0,0,1
80174,0,0,1,1,0,0,1
80175,0,0,1,1,0,0,1
80176,0,2,3,11,4,1,6
80177,0,0,1,1,0,0,1
80178,0,2,3,14,3,4,7
80179,0,0,1,2,0,0,2
80180,0,0,1,1,0,0,1
80181,0,0,1,3,0,0,3
80182,0,0,1,1,0,0,1
80183,0,0,1,1,0,0,1
80184,0,0,1,2,0,0,2
80185,0,0,1,2,0,0,2
80186,0,1,2,4,1,0,3
80187,0,1,2,2,1,0,1
80188,0,0,1,1,0,0,1
80189,0,0,1,2,0,0,2
80190,0,0,1,2,0,0,2
80191,0,2,3,7,0,1,6
80192,0,0,1,1,0,0,1
80193,1,2,3,13,3,4,6
80194,0,0,1,1,0,0,1
80195,0,0,1,1,0,0,1
80196,0,0,1,2,0,0,2
80197,1,2,3,12,1,3,8
80198,0,0,1,1,0,0,1
80199,0,0,1,2,0,0,2
80200,0,0,1,1,0,0,1
80201,0,0,1,1,0,0,1
80202,0,0,1,2,0,0,2
80203,0,0,1,1,0,0,1
80204,0,0,1,1,0,0,1
80205,0,0,1,1,0,0,1
80206,0,2,3,10,3,3,4
80207,1,1,2,8,2,1,5
80208,0,2,2,2,0,1,1
80209,0,0,1,1,0,0,1
80210,0,1,2,5,1,0,4
80211,0,0,1,1,0,0,1
80212,0,0,1,1,0,0,1
80213,0,0,1,2,0,0,2
80214,0,0,1,1,0,0,1
80215,0,0,1,1,0,0,1
80216,0,0,1,1,0,0,1
80217,0,2,2,3,0,1,2
80218,0,0,1,1,0,0,1
80219,0,0,1,1,0,0,1
80220,0,0,1,1,0,0,1
80221,0,0,1,2,0,0,2
80222,0,0,1,2,0,0,2
80223,0,0,1,1,0,0,1
80224,1,2,3,16,2,9,5
80225,0,0,1,2,0,0,2
80226,0,0,1,1,0,0,1
80227,0,0,1,2,0,0,2
80228,1,2,3,17,4,7,6
80229,0,0,1,1,0,0,1
80230,0,0,1,1,0,0,1
80231,0,0,1,1,0,0,1
80232,0,0,1,2,0,0,2
80233,0,0,1,1,0,0,1
80234,0,0,1,1,0,0,1
80235,1,2,3,20,3,9,8
80236,0,0,1,2,0,0,2
80237,0,0,1,1,0,0,1
80238,0,2,3,6,0,3,3
80239,0,0,1,1,0,0,1
80240,0,0,1,1,0,0,1
80241,1,2,3,11,1,4,6
80242,0,2,3,17,1,6,10
80243,0,2,3,4,1,1,2
80244,0,0,1,1,0,0,1
80245,1,1,2,3,0,0,3
80246,0,0,1,1,0,0,1
80247,0,0,1,2,0,0,2
80248,0,0,1,1,0,0,1
80249,0,0,1,1,0,0,1
80250,0,0,1,2,0,0,2
80251,0,0,1,1,0,0,1
80252,0,2,3,3,1,1,1
80253,0,0,1,1,0,0,1
80254,0,0,1,2,0,0,2
80255,0,2,3,15,1,8,6
80256,0,0,1,1,0,0,1
80257,0,0,1,1,0,0,1
80258,0,1,2,3,0,1,2
80259,0,0,1,1,0,0,1
80260,0,0,1,1,0,0,1
80261,0,0,1,2,0,0,2
80262,0,0,1,1,0,0,1
80263,0,0,1,2,0,0,2
80264,0,0,1,2,0,0,2
80265,0,0,1,2,0,0,2
80266,0,2,3,6,0,2,4
80267,0,0,1,1,0,0,1
80268,0,0,1,2,0,0,2
80269,0,2,3,11,0,5,6
80270,0,0,1,1,0,0,1
80271,0,0,1,1,0,0,1
80272,0,0,1,1,0,0,1
80273,0,0,1,1,0,0,1
80274,0,0,1,1,0,0,1
80275,0,0,1,2,0,0,2
80276,0,0,1,2,0,0,2
80277,0,1,2,6,1,2,3
80278,0,2,3,9,1,5,3
80279,1,2,3,9,1,3,5
80280,0,0,1,1,0,0,1
80281,0,0,1,2,0,0,2
80282,0,2,2,3,0,1,2
80283,0,0,1,1,0,0,1
80284,0,0,1,3,0,0,3
80285,0,0,1,1,0,0,1
80286,1,2,3,12,2,7,3
80287,0,0,1,1,0,0,1
80288,0,0,1,2,0,0,2
80289,0,0,1,3,0,0,3
80290,0,0,1,1,0,0,1
80291,0,0,1,2,0,0,2
80292,0,0,1,1,0,0,1
80293,0,0,1,1,0,0,1
80294,0,1,2,5,2,1,2
80295,0,0,1,2,0,0,2
80296,0,0,1,1,0,0,1
80297,0,0,1,1,0,0,1
80298,0,2,2,3,0,2,1
80299,0,0,1,1,0,0,1
80300,0,2,2,2,0,1,1
80301,0,0,1,2,0,0,2
80302,0,0,1,2,0,0,2
80303,0,0,1,2,0,0,2
80304,0,0,1,3,0,0,3
80305,0,0,1,2,0,0,2
80306,0,0,1,1,0,0,1
80307,0,2,2,2,0,1,1
80308,0,0,1,1,0,0,1
80309,0,0,1,1,0,0,1
80310,0,0,1,1,0,0,1
80311,0,0,1,2,0,0,2
80312,0,1,2,5,0,2,3
80313,0,0,1,1,0,0,1
80314,0,2,3,19,3,10,6
80315,0,0,1,1,0,0,1
80316,0,0,1,1,0,0,1
80317,0,0,1,1,0,0,1
80318,0,0,1,2,0,0,2
80319,0,0,1,1,0,0,1
80320,0,1,2,5,1,0,4
80321,0,1,2,5,0,3,2
80322,0,0,1,1,0,0,1
80323,0,0,1,2,0,0,2
80324,0,0,1,2,0,0,2
80325,0,0,1,1,0,0,1
80326,0,0,1,1,0,0,1
80327,0,0,1,1,0,0,1
80328,0,0,1,1,0,0,1
80329,0,0,1,1,0,0,1
80330,0,0,1,2,0,0,2
80331,0,0,1,2,0,0,2
80332,0,0,1,2,0,0,2
80333,0,0,1,1,0,0,1
80334,1,0,1,3,0,0,3
80335,0,0,1,1,0,0,1
80336,0,0,1,1,0,0,1
80337,0,0,1,1,0,0,1
80338,0,2,3,16,3,3,10
80339,0,0,1,1,0,0,1
80340,0,0,1,1,0,0,1
80341,0,0,1,1,0,0,1
80342,1,2,3,10,2,3,5
80343,0,0,1,1,0,0,1
80344,0,0,1,1,0,0,1
80345,0,0,1,1,0,0,1
80346,0,0,1,1,0,0,1
80347,0,0,1,1,0,0,1
80348,0,0,1,1,0,0,1
80349,0,0,1,2,0,0,2
80350,0,0,1,3,0,0,3
80351,0,0,1,2,0,0,2
80352,0,2,3,12,2,8,2
80353,0,0,1,1,0,0,1
80354,0,1,2,6,0,2,4
80355,0,0,1,1,0,0,1
